년월,시도명,읍면동명,업종명,성별,이용자수,이용금액,거주인구,근무인구,방문인구,데이터기준일자
21-Apr,서귀포시,대정읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,1552,21574400,6753502.994,508970.659,2724430.028,2021-07-26
21-Apr,서귀포시,대정읍,체인화 편의점,법인,2137,25936410,,,,2021-07-26
21-Apr,서귀포시,대천동,건강보조식품 소매업,여성,14,1235000,2775944.9710000004,248393.084,2053529.268,2021-07-26
21-Apr,서귀포시,대천동,과실 및 채소 소매업,여성,591,43369542,2775944.9710000004,248393.084,2053529.268,2021-07-26
21-Apr,서귀포시,대천동,관광 민예품 및 선물용품 소매업,남성,40,960000,2709242.092,315945.853,2213539.1980000003,2021-07-26
21-Apr,서귀포시,대천동,관광 민예품 및 선물용품 소매업,법인,2,70000,,,,2021-07-26
21-Apr,서귀포시,대천동,관광 민예품 및 선물용품 소매업,여성,14,399000,2775944.9710000004,248393.084,2053529.268,2021-07-26
21-Apr,서귀포시,대천동,그외 기타 스포츠시설 운영업,남성,2,24000,2709242.092,315945.853,2213539.1980000003,2021-07-26
21-Apr,서귀포시,대천동,그외 기타 종합 소매업,법인,1,900000,,,,2021-07-26
21-Apr,서귀포시,대천동,기타 외국식 음식점업,남성,354,9311500,2709242.092,315945.853,2213539.1980000003,2021-07-26
21-Apr,서귀포시,대천동,기타 외국식 음식점업,법인,111,3457000,,,,2021-07-26
21-Apr,서귀포시,대천동,기타 외국식 음식점업,여성,196,5167500,2775944.9710000004,248393.084,2053529.268,2021-07-26
21-Apr,서귀포시,대천동,과실 및 채소 소매업,남성,466,39757000,2709242.092,315945.853,2213539.1980000003,2021-07-26
21-Apr,서귀포시,대천동,과실 및 채소 소매업,법인,67,9560000,,,,2021-07-26
21-Apr,서귀포시,대천동,비알콜 음료점업,법인,166,4857100,,,,2021-07-26
21-Apr,서귀포시,대천동,빵 및 과자류 소매업,남성,794,11633960,2709242.092,315945.853,2213539.1980000003,2021-07-26
21-Apr,서귀포시,대천동,중식 음식점업,여성,210,5738000,2775944.9710000004,248393.084,2053529.268,2021-07-26
21-Apr,서귀포시,대천동,서양식 음식점업,남성,1332,28397900,2709242.092,315945.853,2213539.1980000003,2021-07-26
21-Apr,서귀포시,대천동,서양식 음식점업,법인,317,9020200,,,,2021-07-26
21-Apr,서귀포시,대천동,서양식 음식점업,여성,1264,28890170,2775944.9710000004,248393.084,2053529.268,2021-07-26
21-Apr,서귀포시,대천동,수산물 소매업,남성,107,10057000,2709242.092,315945.853,2213539.1980000003,2021-07-26
21-Apr,서귀포시,대천동,수산물 소매업,법인,41,6489000,,,,2021-07-26
21-Apr,서귀포시,대천동,수산물 소매업,여성,118,9505000,2775944.9710000004,248393.084,2053529.268,2021-07-26
21-Apr,서귀포시,대천동,슈퍼마켓,남성,2047,48038490,2709242.092,315945.853,2213539.1980000003,2021-07-26
21-Apr,서귀포시,대천동,슈퍼마켓,법인,574,40682145,,,,2021-07-26
21-Apr,서귀포시,대천동,슈퍼마켓,여성,2042,62434652,2775944.9710000004,248393.084,2053529.268,2021-07-26
21-Apr,서귀포시,대천동,스포츠 및 레크레이션 용품 임대업,여성,1,580000,2775944.9710000004,248393.084,2053529.268,2021-07-26
21-Apr,서귀포시,대천동,빵 및 과자류 소매업,여성,1224,16463400,2775944.9710000004,248393.084,2053529.268,2021-07-26
21-Apr,서귀포시,대천동,여관업,남성,480,60434290,2709242.092,315945.853,2213539.1980000003,2021-07-26
21-Apr,서귀포시,대천동,여관업,여성,420,53670612,2775944.9710000004,248393.084,2053529.268,2021-07-26
21-Apr,서귀포시,대천동,여행사업,법인,1,200000,,,,2021-07-26
21-Apr,서귀포시,대천동,일반유흥 주점업,남성,36,5015500,2709242.092,315945.853,2213539.1980000003,2021-07-26
21-Apr,서귀포시,대천동,일반유흥 주점업,법인,15,4898000,,,,2021-07-26
21-Apr,서귀포시,대천동,일반유흥 주점업,여성,12,732500,2775944.9710000004,248393.084,2053529.268,2021-07-26
21-Apr,서귀포시,대천동,일식 음식점업,남성,493,33232500,2709242.092,315945.853,2213539.1980000003,2021-07-26
21-Apr,서귀포시,대륜동,일반유흥 주점업,남성,25,1789000,4722673.487,510393.91,2814487.248,2021-07-26
21-Apr,서귀포시,대천동,일식 음식점업,법인,159,13385500,,,,2021-07-26
21-Apr,서귀포시,대천동,전시 및 행사 대행업,남성,7,185000,2709242.092,315945.853,2213539.1980000003,2021-07-26
21-Apr,서귀포시,대천동,일식 음식점업,여성,336,19800500,2775944.9710000004,248393.084,2053529.268,2021-07-26
21-Apr,서귀포시,대천동,여관업,법인,147,60115614,,,,2021-07-26
21-Apr,서귀포시,대천동,빵 및 과자류 소매업,법인,232,6975250,,,,2021-07-26
21-Apr,서귀포시,대천동,전시 및 행사 대행업,법인,1,40000,,,,2021-07-26
21-Apr,서귀포시,대천동,전시 및 행사 대행업,여성,7,229000,2775944.9710000004,248393.084,2053529.268,2021-07-26
21-Apr,서귀포시,대천동,차량용 가스 충전업,남성,39,3424680,2709242.092,315945.853,2213539.1980000003,2021-07-26
21-Apr,서귀포시,대천동,차량용 가스 충전업,법인,20,4505210,,,,2021-07-26
21-Apr,서귀포시,대천동,차량용 가스 충전업,여성,50,3897090,2775944.9710000004,248393.084,2053529.268,2021-07-26
21-Apr,서귀포시,대천동,차량용 주유소 운영업,남성,4022,205352164,2709242.092,315945.853,2213539.1980000003,2021-07-26
21-Apr,서귀포시,대천동,차량용 주유소 운영업,법인,1341,83141147,,,,2021-07-26
21-Apr,서귀포시,대천동,차량용 주유소 운영업,여성,2362,104980192,2775944.9710000004,248393.084,2053529.268,2021-07-26
21-Apr,서귀포시,대천동,체인화 편의점,남성,11178,118326100,2709242.092,315945.853,2213539.1980000003,2021-07-26
21-Apr,서귀포시,대천동,체인화 편의점,법인,1275,17469360,,,,2021-07-26
21-Apr,서귀포시,대천동,체인화 편의점,여성,5005,52077911,2775944.9710000004,248393.084,2053529.268,2021-07-26
21-Apr,서귀포시,대천동,중식 음식점업,법인,206,6454000,,,,2021-07-26
21-Apr,서귀포시,대천동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,2391,23333800,2709242.092,315945.853,2213539.1980000003,2021-07-26
21-Apr,서귀포시,대천동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1947,19120210,2775944.9710000004,248393.084,2053529.268,2021-07-26
21-Apr,서귀포시,대천동,한식 음식점업,남성,5107,196444900,2709242.092,315945.853,2213539.1980000003,2021-07-26
21-Apr,서귀포시,대천동,한식 음식점업,법인,1675,82374200,,,,2021-07-26
21-Apr,서귀포시,대천동,한식 음식점업,여성,3293,115509180,2775944.9710000004,248393.084,2053529.268,2021-07-26
21-Apr,서귀포시,대천동,호텔업,남성,249,11670117,2709242.092,315945.853,2213539.1980000003,2021-07-26
21-Apr,서귀포시,대천동,호텔업,법인,110,8910349,,,,2021-07-26
21-Apr,서귀포시,대천동,호텔업,여성,128,6542621,2775944.9710000004,248393.084,2053529.268,2021-07-26
21-Apr,서귀포시,대천동,화장품 및 방향제 소매업,남성,3,1305000,2709242.092,315945.853,2213539.1980000003,2021-07-26
21-Apr,서귀포시,대천동,휴양콘도 운영업,남성,472,42175552,2709242.092,315945.853,2213539.1980000003,2021-07-26
21-Apr,서귀포시,대천동,휴양콘도 운영업,법인,154,37749125,,,,2021-07-26
21-Apr,서귀포시,대천동,"피자, 햄버거, 샌드위치 및 유사 음식점업",법인,408,11087950,,,,2021-07-26
21-Apr,서귀포시,대천동,중식 음식점업,남성,562,14157000,2709242.092,315945.853,2213539.1980000003,2021-07-26
21-Apr,서귀포시,대정읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",법인,463,13793500,,,,2021-07-26
21-Apr,서귀포시,대정읍,욕탕업,남성,58,1350000,6753502.994,508970.659,2724430.028,2021-07-26
21-Apr,서귀포시,대천동,휴양콘도 운영업,여성,474,36401454,2775944.9710000004,248393.084,2053529.268,2021-07-26
21-Apr,서귀포시,동홍동,건강보조식품 소매업,법인,5,809000,,,,2021-07-26
21-Apr,서귀포시,동홍동,과실 및 채소 소매업,법인,147,27638140,,,,2021-07-26
21-Apr,서귀포시,동홍동,과실 및 채소 소매업,여성,534,29647690,7070432.091,495923.621,2577528.634,2021-07-26
21-Apr,서귀포시,동홍동,관광 민예품 및 선물용품 소매업,남성,90,1736800,6110116.1329999985,778336.27,2709508.738,2021-07-26
21-Apr,서귀포시,동홍동,관광 민예품 및 선물용품 소매업,법인,25,12279300,,,,2021-07-26
21-Apr,서귀포시,동홍동,관광 민예품 및 선물용품 소매업,여성,128,1979700,7070432.091,495923.621,2577528.634,2021-07-26
21-Apr,서귀포시,동홍동,그외 기타 종합 소매업,남성,7,1317000,6110116.1329999985,778336.27,2709508.738,2021-07-26
21-Apr,서귀포시,동홍동,그외 기타 종합 소매업,법인,8,1135000,,,,2021-07-26
21-Apr,서귀포시,동홍동,그외 기타 종합 소매업,여성,7,250000,7070432.091,495923.621,2577528.634,2021-07-26
21-Apr,서귀포시,동홍동,기타 대형 종합 소매업,남성,3438,182940630,6110116.1329999985,778336.27,2709508.738,2021-07-26
21-Apr,서귀포시,동홍동,비알콜 음료점업,여성,1304,9884530,7070432.091,495923.621,2577528.634,2021-07-26
21-Apr,서귀포시,동홍동,과실 및 채소 소매업,남성,370,19212990,6110116.1329999985,778336.27,2709508.738,2021-07-26
21-Apr,서귀포시,동홍동,기타 대형 종합 소매업,법인,781,63354090,,,,2021-07-26
21-Apr,서귀포시,동홍동,기타 외국식 음식점업,남성,665,24316000,6110116.1329999985,778336.27,2709508.738,2021-07-26
21-Apr,서귀포시,동홍동,기타 외국식 음식점업,법인,308,14063000,,,,2021-07-26
21-Apr,서귀포시,동홍동,기타 외국식 음식점업,여성,463,17788500,7070432.091,495923.621,2577528.634,2021-07-26
21-Apr,서귀포시,동홍동,기타음식료품위주종합소매업,남성,736,22833750,6110116.1329999985,778336.27,2709508.738,2021-07-26
21-Apr,서귀포시,동홍동,기타음식료품위주종합소매업,법인,135,6630200,,,,2021-07-26
21-Apr,서귀포시,동홍동,기타음식료품위주종합소매업,여성,675,23180510,7070432.091,495923.621,2577528.634,2021-07-26
21-Apr,서귀포시,동홍동,마사지업,남성,1,480000,6110116.1329999985,778336.27,2709508.738,2021-07-26
21-Apr,서귀포시,동홍동,마사지업,여성,3,148000,7070432.091,495923.621,2577528.634,2021-07-26
21-Apr,서귀포시,동홍동,비알콜 음료점업,남성,1261,8805050,6110116.1329999985,778336.27,2709508.738,2021-07-26
21-Apr,서귀포시,동홍동,기타 대형 종합 소매업,여성,4093,217174750,7070432.091,495923.621,2577528.634,2021-07-26
21-Apr,서귀포시,동홍동,기타 수상오락 서비스업,여성,1,50000,7070432.091,495923.621,2577528.634,2021-07-26
21-Apr,서귀포시,동홍동,육류 소매업,법인,74,48067855,,,,2021-07-26
21-Apr,서귀포시,동홍동,비알콜 음료점업,법인,254,2437110,,,,2021-07-26
21-Apr,서귀포시,동홍동,육류 소매업,남성,306,26243820,6110116.1329999985,778336.27,2709508.738,2021-07-26
21-Apr,서귀포시,동홍동,서양식 음식점업,남성,1436,21682470,6110116.1329999985,778336.27,2709508.738,2021-07-26
21-Apr,서귀포시,동홍동,서양식 음식점업,법인,327,7954740,,,,2021-07-26
21-Apr,서귀포시,동홍동,서양식 음식점업,여성,1848,25186700,7070432.091,495923.621,2577528.634,2021-07-26
21-Apr,서귀포시,동홍동,수산물 소매업,남성,247,14597400,6110116.1329999985,778336.27,2709508.738,2021-07-26
21-Apr,서귀포시,동홍동,수산물 소매업,법인,74,13056300,,,,2021-07-26
21-Apr,서귀포시,동홍동,수산물 소매업,여성,189,11420000,7070432.091,495923.621,2577528.634,2021-07-26
21-Apr,서귀포시,동홍동,슈퍼마켓,남성,9497,306245080,6110116.1329999985,778336.27,2709508.738,2021-07-26
21-Apr,서귀포시,동홍동,슈퍼마켓,법인,2609,224280540,,,,2021-07-26
21-Apr,서귀포시,동홍동,슈퍼마켓,여성,9235,296724040,7070432.091,495923.621,2577528.634,2021-07-26
21-Apr,서귀포시,동홍동,빵 및 과자류 소매업,법인,238,4156030,,,,2021-07-26
21-Apr,서귀포시,동홍동,빵 및 과자류 소매업,남성,729,10232870,6110116.1329999985,778336.27,2709508.738,2021-07-26
21-Apr,서귀포시,동홍동,스포츠 및 레크레이션 용품 임대업,남성,513,29208900,6110116.1329999985,778336.27,2709508.738,2021-07-26
21-Apr,서귀포시,동홍동,여관업,남성,62,4317862,6110116.1329999985,778336.27,2709508.738,2021-07-26
21-Apr,서귀포시,동홍동,여관업,법인,21,1164400,,,,2021-07-26
21-Apr,서귀포시,동홍동,여관업,여성,63,2855800,7070432.091,495923.621,2577528.634,2021-07-26
21-Apr,서귀포시,동홍동,여행사업,남성,37,10760400,6110116.1329999985,778336.27,2709508.738,2021-07-26
21-Apr,서귀포시,동홍동,여행사업,법인,27,10351600,,,,2021-07-26
21-Apr,서귀포시,동홍동,여행사업,여성,30,6795400,7070432.091,495923.621,2577528.634,2021-07-26
21-Apr,서귀포시,동홍동,욕탕업,남성,117,982500,6110116.1329999985,778336.27,2709508.738,2021-07-26
21-Apr,서귀포시,동홍동,욕탕업,법인,21,192000,,,,2021-07-26
21-Apr,서귀포시,동홍동,욕탕업,여성,36,241500,7070432.091,495923.621,2577528.634,2021-07-26
21-Apr,서귀포시,동홍동,스포츠 및 레크레이션 용품 임대업,법인,66,12946700,,,,2021-07-26
21-Apr,서귀포시,동홍동,스포츠 및 레크레이션 용품 임대업,여성,141,17885800,7070432.091,495923.621,2577528.634,2021-07-26
21-Apr,서귀포시,동홍동,육류 소매업,여성,287,15105532,7070432.091,495923.621,2577528.634,2021-07-26
21-Apr,서귀포시,동홍동,일식 음식점업,남성,471,30830000,6110116.1329999985,778336.27,2709508.738,2021-07-26
21-Apr,서귀포시,서홍동,건강보조식품 소매업,여성,5,1291979,2447906.504,238003.975,1140351.323,2021-07-26
21-Apr,서귀포시,동홍동,전시 및 행사 대행업,남성,34,871000,6110116.1329999985,778336.27,2709508.738,2021-07-26
21-Apr,서귀포시,동홍동,전시 및 행사 대행업,법인,20,6670000,,,,2021-07-26
21-Apr,서귀포시,동홍동,전시 및 행사 대행업,여성,66,1394000,7070432.091,495923.621,2577528.634,2021-07-26
21-Apr,서귀포시,동홍동,중식 음식점업,남성,362,8226000,6110116.1329999985,778336.27,2709508.738,2021-07-26
21-Apr,서귀포시,동홍동,중식 음식점업,법인,151,3695500,,,,2021-07-26
21-Apr,서귀포시,동홍동,중식 음식점업,여성,163,4092500,7070432.091,495923.621,2577528.634,2021-07-26
21-Apr,서귀포시,동홍동,차량용 가스 충전업,남성,327,15466536,6110116.1329999985,778336.27,2709508.738,2021-07-26
21-Apr,서귀포시,동홍동,차량용 가스 충전업,법인,108,8585079,,,,2021-07-26
21-Apr,서귀포시,동홍동,차량용 가스 충전업,여성,191,9329376,7070432.091,495923.621,2577528.634,2021-07-26
21-Apr,서귀포시,동홍동,차량용 주유소 운영업,남성,1620,82409126,6110116.1329999985,778336.27,2709508.738,2021-07-26
21-Apr,서귀포시,동홍동,일식 음식점업,여성,207,10659000,7070432.091,495923.621,2577528.634,2021-07-26
21-Apr,서귀포시,동홍동,차량용 주유소 운영업,법인,704,45508506,,,,2021-07-26
21-Apr,서귀포시,동홍동,체인화 편의점,남성,11949,110154400,6110116.1329999985,778336.27,2709508.738,2021-07-26
21-Apr,서귀포시,동홍동,체인화 편의점,법인,1346,16169870,,,,2021-07-26
21-Apr,서귀포시,동홍동,체인화 편의점,여성,6892,66280920,7070432.091,495923.621,2577528.634,2021-07-26
21-Apr,서귀포시,동홍동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,1108,15304310,6110116.1329999985,778336.27,2709508.738,2021-07-26
21-Apr,서귀포시,동홍동,"피자, 햄버거, 샌드위치 및 유사 음식점업",법인,244,7739440,,,,2021-07-26
21-Apr,서귀포시,동홍동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1308,16982640,7070432.091,495923.621,2577528.634,2021-07-26
21-Apr,서귀포시,동홍동,한식 음식점업,남성,8172,375806430,6110116.1329999985,778336.27,2709508.738,2021-07-26
21-Apr,서귀포시,동홍동,한식 음식점업,법인,3039,164512460,,,,2021-07-26
21-Apr,서귀포시,동홍동,한식 음식점업,여성,4333,175041200,7070432.091,495923.621,2577528.634,2021-07-26
21-Apr,서귀포시,동홍동,건강보조식품 소매업,여성,18,2669990,7070432.091,495923.621,2577528.634,2021-07-26
21-Apr,서귀포시,동홍동,차량용 주유소 운영업,여성,854,38543225,7070432.091,495923.621,2577528.634,2021-07-26
21-Apr,서귀포시,동홍동,일식 음식점업,법인,193,21159000,,,,2021-07-26
21-Apr,서귀포시,동홍동,화장품 및 방향제 소매업,남성,1,70000,6110116.1329999985,778336.27,2709508.738,2021-07-26
21-Apr,서귀포시,동홍동,화장품 및 방향제 소매업,여성,7,885100,7070432.091,495923.621,2577528.634,2021-07-26
21-Apr,서귀포시,서홍동,과실 및 채소 소매업,남성,47,1616000,2096625.173,131556.02300000002,1329237.893,2021-07-26
21-Apr,서귀포시,서홍동,과실 및 채소 소매업,법인,39,3633000,,,,2021-07-26
21-Apr,서귀포시,서홍동,과실 및 채소 소매업,여성,91,3029500,2447906.504,238003.975,1140351.323,2021-07-26
21-Apr,서귀포시,서홍동,관광 민예품 및 선물용품 소매업,남성,73,848000,2096625.173,131556.02300000002,1329237.893,2021-07-26
21-Apr,서귀포시,서홍동,관광 민예품 및 선물용품 소매업,법인,8,573000,,,,2021-07-26
21-Apr,서귀포시,서홍동,관광 민예품 및 선물용품 소매업,여성,77,1043600,2447906.504,238003.975,1140351.323,2021-07-26
